2024-08-07 00:24:50,639 - WARNING - From C:\Users\aymen\miniconda3\envs\mm\lib\site-packages\tensorflow\python\framework\op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
2024-08-07 00:24:54,044 - WARNING - From C:\Users\aymen\miniconda3\envs\mm\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2024-08-07 00:24:59,564 - INFO - Starting initializing variables ...
2024-08-07 00:25:01,012 - INFO - Starting epoch ...
2024-08-07 00:26:09,382 - INFO - epoch: 0, itr: 80, nll_tr: 916.340332, x_tr_loss: 25.499487, a_tr_loss: 0.081763, r_tr_loss: 0.000000, elapsed_time: 0.775517
2024-08-07 00:26:10,233 - INFO - epoch: 0, itr: 81, nll_tr: 916.721130, x_tr_loss: 25.506407, a_tr_loss: 0.089866, r_tr_loss: 0.000000, elapsed_time: 0.851141
2024-08-07 00:26:11,031 - INFO - epoch: 0, itr: 82, nll_tr: 914.708008, x_tr_loss: 25.518780, a_tr_loss: 0.081279, r_tr_loss: 0.000000, elapsed_time: 0.798061
2024-08-07 00:26:11,813 - INFO - epoch: 0, itr: 83, nll_tr: 916.947937, x_tr_loss: 25.530716, a_tr_loss: 0.090473, r_tr_loss: 0.000000, elapsed_time: 0.781879
2024-08-07 00:26:12,757 - INFO - epoch: 0, itr: 84, nll_tr: 914.656738, x_tr_loss: 25.537569, a_tr_loss: 0.087795, r_tr_loss: 0.000000, elapsed_time: 0.943460
2024-08-07 00:26:13,534 - INFO - epoch: 0, itr: 85, nll_tr: 915.206299, x_tr_loss: 25.540892, a_tr_loss: 0.081974, r_tr_loss: 0.000000, elapsed_time: 0.776828
2024-08-07 00:26:14,333 - INFO - epoch: 0, itr: 86, nll_tr: 911.972412, x_tr_loss: 25.548071, a_tr_loss: 0.086857, r_tr_loss: 0.000000, elapsed_time: 0.798052
2024-08-07 00:26:15,112 - INFO - epoch: 0, itr: 87, nll_tr: 912.920715, x_tr_loss: 25.557096, a_tr_loss: 0.083754, r_tr_loss: 0.000000, elapsed_time: 0.777823
2024-08-07 00:26:15,859 - INFO - epoch: 0, itr: 88, nll_tr: 912.463074, x_tr_loss: 25.561813, a_tr_loss: 0.088058, r_tr_loss: 0.000000, elapsed_time: 0.745867
2024-08-07 00:26:16,606 - INFO - epoch: 0, itr: 89, nll_tr: 910.940247, x_tr_loss: 25.566513, a_tr_loss: 0.086080, r_tr_loss: 0.000000, elapsed_time: 0.747713
2024-08-07 00:26:17,398 - INFO - epoch: 0, itr: 90, nll_tr: 911.215942, x_tr_loss: 25.573238, a_tr_loss: 0.079550, r_tr_loss: 0.000000, elapsed_time: 0.791156
2024-08-07 00:26:18,171 - INFO - epoch: 0, itr: 91, nll_tr: 907.711426, x_tr_loss: 25.580618, a_tr_loss: 0.082816, r_tr_loss: 0.000000, elapsed_time: 0.772851
2024-08-07 00:26:18,944 - INFO - epoch: 0, itr: 92, nll_tr: 910.654846, x_tr_loss: 25.580687, a_tr_loss: 0.078934, r_tr_loss: 0.000000, elapsed_time: 0.771460
2024-08-07 00:26:19,749 - INFO - epoch: 0, itr: 93, nll_tr: 908.926575, x_tr_loss: 25.585245, a_tr_loss: 0.080264, r_tr_loss: 0.000000, elapsed_time: 0.804165
2024-08-07 00:26:20,534 - INFO - epoch: 0, itr: 94, nll_tr: 907.926147, x_tr_loss: 25.597784, a_tr_loss: 0.080171, r_tr_loss: 0.000000, elapsed_time: 0.783899
2024-08-07 00:26:21,255 - INFO - epoch: 0, itr: 95, nll_tr: 906.060791, x_tr_loss: 25.608213, a_tr_loss: 0.079238, r_tr_loss: 0.000000, elapsed_time: 0.721148
2024-08-07 00:26:22,014 - INFO - epoch: 0, itr: 96, nll_tr: 909.422852, x_tr_loss: 25.619892, a_tr_loss: 0.080299, r_tr_loss: 0.000000, elapsed_time: 0.759357
2024-08-07 00:26:22,764 - INFO - epoch: 0, itr: 97, nll_tr: 901.416077, x_tr_loss: 25.628839, a_tr_loss: 0.075302, r_tr_loss: 0.000000, elapsed_time: 0.748888
2024-08-07 00:26:23,533 - INFO - epoch: 0, itr: 98, nll_tr: 900.182861, x_tr_loss: 25.637556, a_tr_loss: 0.076828, r_tr_loss: 0.000000, elapsed_time: 0.768107
2024-08-07 00:26:24,292 - INFO - epoch: 0, itr: 99, nll_tr: 900.182739, x_tr_loss: 25.641468, a_tr_loss: 0.076300, r_tr_loss: 0.000000, elapsed_time: 0.758923
2024-08-07 00:26:25,019 - INFO - epoch: 0, itr: 100, nll_tr: 904.341858, x_tr_loss: 25.647192, a_tr_loss: 0.079751, r_tr_loss: 0.000000, elapsed_time: 0.727029
2024-08-07 00:26:25,784 - INFO - epoch: 0, itr: 101, nll_tr: 901.248962, x_tr_loss: 25.667526, a_tr_loss: 0.076311, r_tr_loss: 0.000000, elapsed_time: 0.763344
2024-08-07 00:26:26,589 - INFO - epoch: 0, itr: 102, nll_tr: 892.528381, x_tr_loss: 25.686659, a_tr_loss: 0.075130, r_tr_loss: 0.000000, elapsed_time: 0.804040
2024-08-07 00:26:27,378 - INFO - epoch: 0, itr: 103, nll_tr: 900.075806, x_tr_loss: 25.697626, a_tr_loss: 0.073501, r_tr_loss: 0.000000, elapsed_time: 0.787929
2024-08-07 00:26:28,252 - INFO - epoch: 0, itr: 104, nll_tr: 896.684570, x_tr_loss: 25.709013, a_tr_loss: 0.077770, r_tr_loss: 0.000000, elapsed_time: 0.873889
2024-08-07 00:26:29,094 - INFO - epoch: 0, itr: 105, nll_tr: 895.324951, x_tr_loss: 25.717457, a_tr_loss: 0.071944, r_tr_loss: 0.000000, elapsed_time: 0.841953
2024-08-07 00:26:29,884 - INFO - epoch: 0, itr: 106, nll_tr: 892.247681, x_tr_loss: 25.715418, a_tr_loss: 0.075997, r_tr_loss: 0.000000, elapsed_time: 0.790036
2024-08-07 00:26:30,652 - INFO - epoch: 0, itr: 107, nll_tr: 891.394409, x_tr_loss: 25.715485, a_tr_loss: 0.075835, r_tr_loss: 0.000000, elapsed_time: 0.768654
2024-08-07 00:26:31,433 - INFO - epoch: 0, itr: 108, nll_tr: 887.331665, x_tr_loss: 25.740534, a_tr_loss: 0.078877, r_tr_loss: 0.000000, elapsed_time: 0.781232
2024-08-07 00:26:32,234 - INFO - epoch: 0, itr: 109, nll_tr: 887.350281, x_tr_loss: 25.762226, a_tr_loss: 0.074129, r_tr_loss: 0.000000, elapsed_time: 0.800971
2024-08-07 00:26:33,520 - INFO - epoch: 0, itr: 110, nll_tr: 883.988403, x_tr_loss: 25.783213, a_tr_loss: 0.069934, r_tr_loss: 0.000000, elapsed_time: 1.285650
2024-08-07 00:26:34,824 - INFO - epoch: 0, itr: 111, nll_tr: 888.950562, x_tr_loss: 25.794195, a_tr_loss: 0.072138, r_tr_loss: 0.000000, elapsed_time: 1.302530
2024-08-07 00:26:35,913 - INFO - epoch: 0, itr: 112, nll_tr: 882.274414, x_tr_loss: 25.804117, a_tr_loss: 0.071047, r_tr_loss: 0.000000, elapsed_time: 1.088948
2024-08-07 00:26:37,124 - INFO - epoch: 0, itr: 113, nll_tr: 884.627258, x_tr_loss: 25.815519, a_tr_loss: 0.073335, r_tr_loss: 0.000000, elapsed_time: 1.210278
2024-08-07 00:26:38,305 - INFO - epoch: 0, itr: 114, nll_tr: 881.682495, x_tr_loss: 25.821442, a_tr_loss: 0.071416, r_tr_loss: 0.000000, elapsed_time: 1.181225
2024-08-07 00:26:39,501 - INFO - epoch: 0, itr: 115, nll_tr: 887.031433, x_tr_loss: 25.824259, a_tr_loss: 0.075156, r_tr_loss: 0.000000, elapsed_time: 1.196153
2024-08-07 00:26:40,650 - INFO - epoch: 0, itr: 116, nll_tr: 888.487915, x_tr_loss: 25.825323, a_tr_loss: 0.068135, r_tr_loss: 0.000000, elapsed_time: 1.148387
2024-08-07 00:26:41,425 - INFO - epoch: 0, itr: 117, nll_tr: 884.105408, x_tr_loss: 25.828588, a_tr_loss: 0.070294, r_tr_loss: 0.000000, elapsed_time: 0.774225
2024-08-07 00:26:42,284 - INFO - epoch: 0, itr: 118, nll_tr: 878.430115, x_tr_loss: 25.842365, a_tr_loss: 0.065300, r_tr_loss: 0.000000, elapsed_time: 0.858787
2024-08-07 00:26:43,161 - INFO - epoch: 0, itr: 119, nll_tr: 874.377808, x_tr_loss: 25.864714, a_tr_loss: 0.064621, r_tr_loss: 0.000000, elapsed_time: 0.877652
2024-08-07 00:26:43,995 - INFO - epoch: 0, itr: 120, nll_tr: 875.264099, x_tr_loss: 25.886463, a_tr_loss: 0.069022, r_tr_loss: 0.000000, elapsed_time: 0.832335
2024-08-07 00:26:44,798 - INFO - epoch: 0, itr: 121, nll_tr: 868.840515, x_tr_loss: 25.908979, a_tr_loss: 0.069026, r_tr_loss: 0.000000, elapsed_time: 0.803509
2024-08-07 00:26:45,596 - INFO - epoch: 0, itr: 122, nll_tr: 866.640381, x_tr_loss: 25.927359, a_tr_loss: 0.070448, r_tr_loss: 0.000000, elapsed_time: 0.798428
2024-08-07 00:26:46,485 - INFO - epoch: 0, itr: 123, nll_tr: 875.673523, x_tr_loss: 25.940374, a_tr_loss: 0.070997, r_tr_loss: 0.000000, elapsed_time: 0.888786
2024-08-07 00:26:47,281 - INFO - epoch: 0, itr: 124, nll_tr: 869.289001, x_tr_loss: 25.961945, a_tr_loss: 0.076573, r_tr_loss: 0.000000, elapsed_time: 0.795351
2024-08-07 00:26:48,063 - INFO - epoch: 0, itr: 125, nll_tr: 869.323975, x_tr_loss: 25.981413, a_tr_loss: 0.076856, r_tr_loss: 0.000000, elapsed_time: 0.782794
